(simulator.cpp):  --  INFO: Simulator started. Log file opened.
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 1.5840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 798.3520 kWh

 (Stove.cpp):  --  INFO: Stove :: Burner 1: 0, Burner 2: 0, Burner 3: 0, Burner 4: 0
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 06:54
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 1.5840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 799.9360 kWh

 (Model.cpp):  --  INFO: Refrigerator :: ON at Day: 2, Time: 06:55
 (Model.cpp):  --  INFO: Stove :: Instantaneous power use: 1.4 kW
 (Stove.cpp):  --  INFO: Stove :: Burner 1: 0, Burner 2: 0, Burner 3: 0, Burner 4: 0
 (Model.cpp):  --  INFO: Stove :: ON at Day: 2, Time: 06:55
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 06:55
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 800.1200 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 06:56
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 800.6040 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 06:57
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 801.0880 kWh

 (Model.cpp):  --  INFO: Refrigerator :: OFF at Day: 2, Time: 06:58
 (Model.cpp):  --  INFO: Refrigerator :: Energy use: 6.36 kWh
 (Person.cpp):  --  INFO: Person :: Left the house at Day: 2, Time: 06:58
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 06:58
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 801.5720 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 06:59
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 801.7560 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:00
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 801.9400 kWh

 (Model.cpp):  --  INFO: Refrigerator :: ON at Day: 2, Time: 07:01
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:01
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 802.1240 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:02
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 802.6080 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:03
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 803.0920 kWh

 (Model.cpp):  --  INFO: Refrigerator :: OFF at Day: 2, Time: 07:04
 (Model.cpp):  --  INFO: Refrigerator :: Energy use: 6.375 kWh
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:04
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 803.5760 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:05
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 803.7600 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:06
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 803.9440 kWh

 (Model.cpp):  --  INFO: Refrigerator :: ON at Day: 2, Time: 07:07
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:07
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 804.1280 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:08
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 804.6120 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:09
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 805.0960 kWh

 (Model.cpp):  --  INFO: Refrigerator :: OFF at Day: 2, Time: 07:10
 (Model.cpp):  --  INFO: Refrigerator :: Energy use: 6.39 kWh
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:10
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 805.5800 kWh

 (WaterHeater.cpp):  --  INFO: Water Heater :: Water temperature: 48.9981 C
 (Model.cpp):  --  INFO: Water Heater :: ON at Day: 2, Time: 07:11
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:11
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 3.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 808.7640 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:12
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 3.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 811.9480 kWh

 (Model.cpp):  --  INFO: Refrigerator :: ON at Day: 2, Time: 07:13
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:13
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 3.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 815.1320 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:14
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 3.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 818.6160 kWh

 (WaterHeater.cpp):  --  INFO: Water Heater :: Water temperature: 50.0615 C
 (Model.cpp):  --  INFO: Water Heater :: OFF at Day: 2, Time: 07:15
 (Model.cpp):  --  INFO: Water Heater :: Energy use: 1.8 kWh
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:15
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 819.1000 kWh

 (Model.cpp):  --  INFO: Refrigerator :: OFF at Day: 2, Time: 07:16
 (Model.cpp):  --  INFO: Refrigerator :: Energy use: 6.405 kWh
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:16
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 819.5840 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:17
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 819.7680 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:18
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 819.9520 kWh

 (Model.cpp):  --  INFO: Refrigerator :: ON at Day: 2, Time: 07:19
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:19
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 820.1360 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:20
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 820.6200 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:21
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 821.1040 kWh

 (Model.cpp):  --  INFO: Refrigerator :: OFF at Day: 2, Time: 07:22
 (Model.cpp):  --  INFO: Refrigerator :: Energy use: 6.42 kWh
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:22
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 821.5880 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:23
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 821.7720 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:24
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 821.9560 kWh

 (Model.cpp):  --  INFO: Refrigerator :: ON at Day: 2, Time: 07:25
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:25
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 822.1400 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:26
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 822.6240 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:27
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 823.1080 kWh

 (Model.cpp):  --  INFO: Refrigerator :: OFF at Day: 2, Time: 07:28
 (Model.cpp):  --  INFO: Refrigerator :: Energy use: 6.435 kWh
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:28
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 823.5920 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:29
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 823.7760 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:30
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 823.9600 kWh

 (Model.cpp):  --  INFO: Refrigerator :: ON at Day: 2, Time: 07:31
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:31
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 824.1440 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:32
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 824.6280 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:33
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 825.1120 kWh

 (Model.cpp):  --  INFO: Refrigerator :: OFF at Day: 2, Time: 07:34
 (Model.cpp):  --  INFO: Refrigerator :: Energy use: 6.45 kWh
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:34
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 825.5960 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:35
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 825.7800 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:36
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 825.9640 kWh

 (Model.cpp):  --  INFO: Refrigerator :: ON at Day: 2, Time: 07:37
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:37
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 826.1480 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:38
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 826.6320 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:39
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 827.1160 kWh

 (Model.cpp):  --  INFO: Refrigerator :: OFF at Day: 2, Time: 07:40
 (Model.cpp):  --  INFO: Refrigerator :: Energy use: 6.465 kWh
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:40
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 827.6000 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:41
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 827.7840 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:42
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 827.9680 kWh

 (Model.cpp):  --  INFO: Refrigerator :: ON at Day: 2, Time: 07:43
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:43
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 828.1520 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:44
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 828.6360 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:45
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 829.1200 kWh

 (Model.cpp):  --  INFO: Refrigerator :: OFF at Day: 2, Time: 07:46
 (Model.cpp):  --  INFO: Refrigerator :: Energy use: 6.48 kWh
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:46
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 829.6040 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:47
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 829.7880 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:48
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 829.9720 kWh

 (Model.cpp):  --  INFO: Refrigerator :: ON at Day: 2, Time: 07:49
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:49
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 830.1560 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:50
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 830.6400 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:51
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 831.1240 kWh

 (Model.cpp):  --  INFO: Refrigerator :: OFF at Day: 2, Time: 07:52
 (Model.cpp):  --  INFO: Refrigerator :: Energy use: 6.495 kWh
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:52
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 831.6080 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:53
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 831.7920 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:54
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 831.9760 kWh

 (Model.cpp):  --  INFO: Refrigerator :: ON at Day: 2, Time: 07:55
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:55
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 832.1600 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:56
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 832.6440 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:57
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 833.1280 kWh

 (Model.cpp):  --  INFO: Refrigerator :: OFF at Day: 2, Time: 07:58
 (Model.cpp):  --  INFO: Refrigerator :: Energy use: 6.51 kWh
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:58
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 833.6120 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 07:59
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 833.7960 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 08:00
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 833.9800 kWh

 (Model.cpp):  --  INFO: Refrigerator :: ON at Day: 2, Time: 08:01
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 08:01
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 834.1640 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 08:02
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 834.6480 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 08:03
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 835.1320 kWh

 (Model.cpp):  --  INFO: Refrigerator :: OFF at Day: 2, Time: 08:04
 (Model.cpp):  --  INFO: Refrigerator :: Energy use: 6.525 kWh
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 08:04
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 835.6160 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 08:05
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 835.8000 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 08:06
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 835.9840 kWh

 (Model.cpp):  --  INFO: Refrigerator :: ON at Day: 2, Time: 08:07
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 08:07
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 836.1680 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 08:08
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 836.6520 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 08:09
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 837.1360 kWh

 (Model.cpp):  --  INFO: Refrigerator :: OFF at Day: 2, Time: 08:10
 (Model.cpp):  --  INFO: Refrigerator :: Energy use: 6.54 kWh
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 08:10
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 837.6200 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 08:11
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 837.8040 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 08:12
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 837.9880 kWh

 (Model.cpp):  --  INFO: Refrigerator :: ON at Day: 2, Time: 08:13
 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 08:13
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.1840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 838.1720 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 08:14
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 838.6560 kWh

 (Scheduler.cpp):  --  INFO: Scheduler :: Day: 2, Time: 08:15
 (Scheduler.cpp):  --  INFO: Scheduler :: Instantaneous power use: 0.4840 kW
 (Scheduler.cpp):  --  INFO: Scheduler :: Cumulative energy use: 839.1400 kWh

 (Model.cpp):  --  INFO: Refrigerator :: OFF at Day: 2, Time: 08:16
 (Model.cpp):  --  INFO: Refrigerator :: Energy use: 6.555 kWh
